ZIP,CBSA,CBSA_NAME,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
65350,17860,"Columbia, MO",SMITHTON,MO,0.006410256,0,0,0.006265664
65350,42740,"Sedalia, MO",SMITHTON,MO,0.929487179,1,1,0.931077694
65350,99999,Not in CBSA,SMITHTON,MO,0.064102564,0,0,0.062656642
65351,28140,"Kansas City, MO-KS",SWEET SPRINGS,MO,0.003207698,0,0,0.00281294
65351,32180,"Marshall, MO",SWEET SPRINGS,MO,0.920609463,0.985815603,1,0.928973277
65351,42740,"Sedalia, MO",SWEET SPRINGS,MO,0.064955894,0.014184397,0,0.058368495
65351,47660,"Warrensburg, MO",SWEET SPRINGS,MO,0.011226945,0,0,0.009845288
65354,17860,"Columbia, MO",SYRACUSE,MO,0.073015873,0.071428571,0,0.072072072
65354,99999,Not in CBSA,SYRACUSE,MO,0.926984127,0.928571429,1,0.927927928
65355,99999,Not in CBSA,WARSAW,MO,1,1,1,1
65360,42740,"Sedalia, MO",WINDSOR,MO,0.148040033,0.092307692,0.057142857,0.142694064
65360,47660,"Warrensburg, MO",WINDSOR,MO,0.06588824,0.015384615,0,0.061263318
65360,99999,Not in CBSA,WINDSOR,MO,0.786071726,0.892307692,0.942857143,0.796042618
65401,40620,"Rolla, MO",ROLLA,MO,0.978480161,0.998547567,0.999043062,0.981095905
65401,99999,Not in CBSA,ROLLA,MO,0.021519839,0.001452433,0.000956938,0.018904095
65402,40620,"Rolla, MO",ROLLA,MO,1,1,1,1
65409,40620,"Rolla, MO",ROLLA,MO,0,1,0,1
65436,40620,"Rolla, MO",BEULAH,MO,0.875,1,1,0.878787879
65436,99999,Not in CBSA,BEULAH,MO,0.125,0,0,0.121212121
65438,99999,Not in CBSA,BIRCH TREE,MO,1,1,1,1
65439,99999,Not in CBSA,BIXBY,MO,1,1,1,1
65440,99999,Not in CBSA,BOSS,MO,1,1,1,1
65441,41180,"St. Louis, MO-IL",BOURBON,MO,0.008625818,0.006060606,0,0.008280431
65441,99999,Not in CBSA,BOURBON,MO,0.991374182,0.993939394,1,0.991719569
65443,99999,Not in CBSA,BRINKTOWN,MO,1,1,1,1
65444,99999,Not in CBSA,BUCYRUS,MO,1,1,1,1
65446,99999,Not in CBSA,CHERRYVILLE,MO,1,1,1,1
65449,40620,"Rolla, MO",COOK STA,MO,0.123636364,0.111111111,0,0.103244838
65449,99999,Not in CBSA,COOK STA,MO,0.876363636,0.888888889,1,0.896755162
65452,22780,"Fort Leonard Wood, MO",CROCKER,MO,0.951905059,1,1,0.953781513
65452,99999,Not in CBSA,CROCKER,MO,0.048094941,0,0,0.046218487
65453,40620,"Rolla, MO",CUBA,MO,0.000430756,0,0,0.000387898
65453,41180,"St. Louis, MO-IL",CUBA,MO,0.000861512,0,0,0.000775795
65453,99999,Not in CBSA,CUBA,MO,0.998707732,1,1,0.998836307
65456,99999,Not in CBSA,DAVISVILLE,MO,1,1,1,1
65457,22780,"Fort Leonard Wood, MO",DEVILS ELBOW,MO,1,1,1,1
65459,22780,"Fort Leonard Wood, MO",DIXON,MO,0.77864647,0.863013699,1,0.782422803
65459,40620,"Rolla, MO",DIXON,MO,0.018568287,0,0,0.018052257
65459,99999,Not in CBSA,DIXON,MO,0.202785243,0.136986301,0,0.199524941
65461,22780,"Fort Leonard Wood, MO",DUKE,MO,0.273684211,0.25,0,0.27
65461,40620,"Rolla, MO",DUKE,MO,0.726315789,0.75,1,0.73
65462,40620,"Rolla, MO",EDGAR SPRINGS,MO,0.884480747,1,1,0.886075949
65462,99999,Not in CBSA,EDGAR SPRINGS,MO,0.115519253,0,0,0.113924051
65463,30060,"Lebanon, MO",ELDRIDGE,MO,0.95709571,1,1,0.957446809
65463,44180,"Springfield, MO",ELDRIDGE,MO,0.04290429,0,0,0.042553191
65464,99999,Not in CBSA,ELK CREEK,MO,1,1,1,1
65466,99999,Not in CBSA,EMINENCE,MO,1,1,1,1
65468,99999,Not in CBSA,EUNICE,MO,1,1,1,1
65470,30060,"Lebanon, MO",FALCON,MO,0.901065449,0.866666667,1,0.900445765
65470,99999,Not in CBSA,FALCON,MO,0.098934551,0.133333333,0,0.099554235
65473,22780,"Fort Leonard Wood, MO",FORT LEONARD WOOD,MO,1,1,1,1
65479,99999,Not in CBSA,HARTSHORN,MO,1,1,1,1
65483,99999,Not in CBSA,HOUSTON,MO,1,1,1,1
65484,99999,Not in CBSA,HUGGINS,MO,1,1,1,1
65486,99999,Not in CBSA,IBERIA,MO,1,1,1,1
65501,99999,Not in CBSA,JADWIN,MO,1,1,1,1
65529,40620,"Rolla, MO",JEROME,MO,1,1,1,1
65532,99999,Not in CBSA,LAKE SPRING,MO,1,0,1,1
65534,22780,"Fort Leonard Wood, MO",LAQUEY,MO,0.960552268,0.833333333,1,0.965909091
65534,30060,"Lebanon, MO",LAQUEY,MO,0.039447732,0.166666667,0,0.034090909
65535,99999,Not in CBSA,LEASBURG,MO,1,1,1,1
65536,30060,"Lebanon, MO",LEBANON,MO,0.987612748,0.992135511,0.997245179,0.988201223
65536,44180,"Springfield, MO",LEBANON,MO,0.010042093,0.007259528,0.002754821,0.009653545
65536,99999,Not in CBSA,LEBANON,MO,0.002345159,0.000604961,0,0.002145232
65541,40620,"Rolla, MO",LENOX,MO,0.008849558,0,0,0.008658009
65541,99999,Not in CBSA,LENOX,MO,0.991150442,1,1,0.991341991
65542,40620,"Rolla, MO",LICKING,MO,0.003965393,0,0,0.003794412
65542,99999,Not in CBSA,LICKING,MO,0.996034607,1,1,0.996205588
65543,30060,"Lebanon, MO",LYNCHBURG,MO,0.774193548,1,1,0.782222222
65543,99999,Not in CBSA,LYNCHBURG,MO,0.225806452,0,0,0.217777778
65546,99999,Not in CBSA,MONTIER,MO,0,0,1,1
65548,48460,"West Plains, MO",MOUNTAIN VIEW,MO,0.941899711,0.992882562,1,0.945783133
65548,99999,Not in CBSA,MOUNTAIN VIEW,MO,0.058100289,0.007117438,0,0.054216867
65550,22780,"Fort Leonard Wood, MO",NEWBURG,MO,0.085948158,0,0.111111111,0.085521886
65550,40620,"Rolla, MO",NEWBURG,MO,0.914051842,1,0.888888889,0.914478114
65552,22780,"Fort Leonard Wood, MO",PLATO,MO,0.089034677,0.142857143,0,0.088101726
65552,30060,"Lebanon, MO",PLATO,MO,0.036551078,0,0,0.035422343
65552,99999,Not in CBSA,PLATO,MO,0.874414246,0.857142857,1,0.876475931
65555,99999,Not in CBSA,RAYMONDVILLE,MO,1,1,1,1
65556,22780,"Fort Leonard Wood, MO",RICHLAND,MO,0.662487946,0.591836735,0.870689655,0.667669173
65556,30060,"Lebanon, MO",RICHLAND,MO,0.142076503,0.183673469,0.120689655,0.142556391
65556,99999,Not in CBSA,RICHLAND,MO,0.195435551,0.224489796,0.00862069,0.189774436
65557,99999,Not in CBSA,ROBY,MO,1,1,1,1
65559,40620,"Rolla, MO",SAINT JAMES,MO,0.925693241,0.990595611,1,0.932143558
65559,99999,Not in CBSA,SAINT JAMES,MO,0.074306759,0.009404389,0,0.067856442
65560,40620,"Rolla, MO",SALEM,MO,0.008692318,0,0,0.007902382
65560,99999,Not in CBSA,SALEM,MO,0.991307682,1,1,0.992097618
65564,99999,Not in CBSA,SOLO,MO,1,1,1,1
65565,99999,Not in CBSA,STEELVILLE,MO,1,1,1,1
65566,99999,Not in CBSA,VIBURNUM,MO,1,1,1,1
65567,30060,"Lebanon, MO",STOUTLAND,MO,0.175749319,0.166666667,0,0.17513369
65567,99999,Not in CBSA,STOUTLAND,MO,0.824250681,0.833333333,1,0.82486631
65570,99999,Not in CBSA,SUCCESS,MO,1,1,1,1
65571,99999,Not in CBSA,SUMMERSVILLE,MO,1,1,1,1
65580,99999,Not in CBSA,VICHY,MO,1,1,1,1
65582,27620,"Jefferson City, MO",VIENNA,MO,0.018783542,0.033333333,0,0.016129032
65582,99999,Not in CBSA,VIENNA,MO,0.981216458,0.966666667,1,0.983870968
65583,22780,"Fort Leonard Wood, MO",WAYNESVILLE,MO,1,1,1,1
65584,22780,"Fort Leonard Wood, MO",SAINT ROBERT,MO,1,1,1,1
65586,99999,Not in CBSA,WESCO,MO,0,0,1,1
65588,99999,Not in CBSA,WINONA,MO,1,1,1,1
65589,99999,Not in CBSA,YUKON,MO,1,1,0,1
65590,30060,"Lebanon, MO",LONG LANE,MO,0.007017544,0,0,0.006968641
65590,44180,"Springfield, MO",LONG LANE,MO,0.992982456,1,1,0.993031359
65591,99999,Not in CBSA,MONTREAL,MO,1,1,1,1
65601,44180,"Springfield, MO",ALDRICH,MO,0.708571429,0.888888889,1,0.714814815
65601,99999,Not in CBSA,ALDRICH,MO,0.291428571,0.111111111,0,0.285185185
65603,99999,Not in CBSA,ARCOLA,MO,1,1,1,1
65604,44180,"Springfield, MO",ASH GROVE,MO,0.673155738,0.833333333,0.952380952,0.681216282
65604,99999,Not in CBSA,ASH GROVE,MO,0.326844262,0.166666667,0.047619048,0.318783718
65605,99999,Not in CBSA,AURORA,MO,1,1,1,1
65606,99999,Not in CBSA,ALTON,MO,1,1,1,1
65607,99999,Not in CBSA,CAPLINGER MILLS,MO,0,0,1,1
65608,14700,"Branson, MO",AVA,MO,0.563133641,0.406392694,0.263888889,0.554918394
65608,99999,Not in CBSA,AVA,MO,0.436866359,0.593607306,0.736111111,0.445081606
65609,48460,"West Plains, MO",BAKERSFIELD,MO,0.221757322,0.111111111,0,0.219262295
65609,99999,Not in CBSA,BAKERSFIELD,MO,0.778242678,0.888888889,1,0.780737705
65610,44180,"Springfield, MO",BILLINGS,MO,0.844599845,0.964285714,0.954545455,0.850443131
65610,99999,Not in CBSA,BILLINGS,MO,0.155400155,0.035714286,0.045454545,0.149556869
65611,14700,"Branson, MO",BLUE EYE,MO,0.189217759,0.152173913,0.076923077,0.187596105
65611,99999,Not in CBSA,BLUE EYE,MO,0.810782241,0.847826087,0.923076923,0.812403895
65612,44180,"Springfield, MO",BOIS D ARC,MO,0.934477379,0.75,1,0.932307692
65612,99999,Not in CBSA,BOIS D ARC,MO,0.065522621,0.25,0,0.067692308
65613,44180,"Springfield, MO",BOLIVAR,MO,1,1,1,1
65614,14700,"Branson, MO",BRADLEYVILLE,MO,0.921348315,1,1,0.922222222
65614,44180,"Springfield, MO",BRADLEYVILLE,MO,0.078651685,0,0,0.077777778
65615,14700,"Branson, MO",BRANSON,MO,1,1,1,1
65616,14700,"Branson, MO",BRANSON,MO,0.923916585,0.97253343,0.89280245,0.928091786
65616,99999,Not in CBSA,BRANSON,MO,0.076083415,0.02746657,0.10719755,0.071908214
65617,44180,"Springfield, MO",BRIGHTON,MO,1,1,1,1
65618,99999,Not in CBSA,BRIXEY,MO,1,1,1,1
65619,44180,"Springfield, MO",BROOKLINE,MO,1,1,1,1
65620,44180,"Springfield, MO",BRUNER,MO,1,1,1,1
65622,44180,"Springfield, MO",BUFFALO,MO,1,1,1,1
65623,99999,Not in CBSA,BUTTERFIELD,MO,0,0,1,1
65624,99999,Not in CBSA,CAPE FAIR,MO,1,1,1,1
65625,99999,Not in CBSA,CASSVILLE,MO,1,1,1,1
65626,48460,"West Plains, MO",CAULFIELD,MO,0.627992634,0.736842105,1,0.630532972
65626,99999,Not in CBSA,CAULFIELD,MO,0.372007366,0.263157895,0,0.369467028
65627,14700,"Branson, MO",CEDARCREEK,MO,1,1,1,1
65629,44180,"Springfield, MO",CHADWICK,MO,1,0,1,1
65630,14700,"Branson, MO",CHESTNUTRIDGE,MO,0.04719764,0,0,0.045714286
65630,44180,"Springfield, MO",CHESTNUTRIDGE,MO,0.95280236,1,1,0.954285714
65631,44180,"Springfield, MO",CLEVER,MO,0.815487217,0.973333333,0.549295775,0.813005272
65631,99999,Not in CBSA,CLEVER,MO,0.184512783,0.026666667,0.450704225,0.186994728
65632,30060,"Lebanon, MO",CONWAY,MO,0.53633218,0.69047619,0.733333333,0.541596873
65632,44180,"Springfield, MO",CONWAY,MO,0.46366782,0.30952381,0.266666667,0.458403127
65633,99999,Not in CBSA,CRANE,MO,1,1,1,1
65634,99999,Not in CBSA,CROSS TIMBERS,MO,1,1,1,1
65635,99999,Not in CBSA,DADEVILLE,MO,1,1,1,1
65636,44180,"Springfield, MO",DIGGINS,MO,0,0,1,1
65637,48460,"West Plains, MO",DORA,MO,0.104477612,0.260869565,0,0.109350238
65637,99999,Not in CBSA,DORA,MO,0.895522388,0.739130435,1,0.890649762
65638,99999,Not in CBSA,DRURY,MO,1,1,1,1
65640,44180,"Springfield, MO",DUNNEGAN,MO,0.90167364,1,1,0.903092784
65640,99999,Not in CBSA,DUNNEGAN,MO,0.09832636,0,0,0.096907216
65641,99999,Not in CBSA,EAGLE ROCK,MO,1,1,1,1
65644,44180,"Springfield, MO",ELKLAND,MO,1,1,1,1
65646,99999,Not in CBSA,EVERTON,MO,1,1,1,1
65647,99999,Not in CBSA,EXETER,MO,1,1,1,1
65648,44180,"Springfield, MO",FAIR GROVE,MO,1,1,1,1
65649,44180,"Springfield, MO",FAIR PLAY,MO,0.646881288,0.972972973,0.75,0.658937198
65649,99999,Not in CBSA,FAIR PLAY,MO,0.353118712,0.027027027,0.25,0.341062802
65650,44180,"Springfield, MO",FLEMINGTON,MO,0.577106518,0.5,0.666666667,0.575993765
65650,99999,Not in CBSA,FLEMINGTON,MO,0.422893482,0.5,0.333333333,0.424006235
65652,44180,"Springfield, MO",FORDLAND,MO,0.998430962,1,1,0.998486377
65652,99999,Not in CBSA,FORDLAND,MO,0.001569038,0,0,0.001513623
65653,14700,"Branson, MO",FORSYTH,MO,0.981782047,0.993103448,0.98245614,0.982303632
65653,44180,"Springfield, MO",FORSYTH,MO,0.018217953,0.006896552,0.01754386,0.017696368
65654,99999,Not in CBSA,FREISTATT,MO,1,1,1,1
65655,99999,Not in CBSA,GAINESVILLE,MO,1,1,1,1
65656,44180,"Springfield, MO",GALENA,MO,0.001265502,0,0,0.001241003
65656,99999,Not in CBSA,GALENA,MO,0.998734498,1,1,0.998758997
65657,44180,"Springfield, MO",GARRISON,MO,1,1,1,1
65658,99999,Not in CBSA,GOLDEN,MO,1,1,1,1
65660,99999,Not in CBSA,GRAFF,MO,1,0,1,1
65661,99999,Not in CBSA,GREENFIELD,MO,1,1,1,1
65662,30060,"Lebanon, MO",GROVESPRING,MO,0.281167109,0.153846154,0,0.277202073
65662,44180,"Springfield, MO",GROVESPRING,MO,0.00530504,0,0,0.005181347
65662,99999,Not in CBSA,GROVESPRING,MO,0.713527851,0.846153846,1,0.71761658
65663,44180,"Springfield, MO",HALF WAY,MO,1,1,1,1
65664,99999,Not in CBSA,HALLTOWN,MO,1,0,1,1
65666,99999,Not in CBSA,HARDENVILLE,MO,1,0,1,1
65667,44180,"Springfield, MO",HARTVILLE,MO,0.006703911,0,0,0.006500542
65667,99999,Not in CBSA,HARTVILLE,MO,0.993296089,1,1,0.993499458
65668,99999,Not in CBSA,HERMITAGE,MO,1,1,1,1
65669,44180,"Springfield, MO",HIGHLANDVILLE,MO,0.875787579,1,0.909090909,0.879444926
65669,99999,Not in CBSA,HIGHLANDVILLE,MO,0.124212421,0,0.090909091,0.120555074
65672,14700,"Branson, MO",HOLLISTER,MO,1,1,1,1
65673,14700,"Branson, MO",HOLLISTER,MO,1,1,1,1
65674,44180,"Springfield, MO",HUMANSVILLE,MO,0.676322418,0.768115942,1,0.682824656
65674,99999,Not in CBSA,HUMANSVILLE,MO,0.323677582,0.231884058,0,0.317175344
65675,99999,Not in CBSA,HURLEY,MO,0,0,1,1
65676,99999,Not in CBSA,ISABELLA,MO,1,1,1,1
65679,14700,"Branson, MO",KIRBYVILLE,MO,1,1,1,1
65680,14700,"Branson, MO",KISSEE MILLS,MO,1,1,1,1
65681,99999,Not in CBSA,LAMPE,MO,1,1,1,1
65682,99999,Not in CBSA,LOCKWOOD,MO,1,1,1,1
65685,44180,"Springfield, MO",LOUISBURG,MO,1,1,1,1
65686,99999,Not in CBSA,KIMBERLING CITY,MO,1,1,1,1
65688,48460,"West Plains, MO",BRANDSVILLE,MO,0,0,1,1
65689,48460,"West Plains, MO",CABOOL,MO,0.001921599,0,0,0.001786352
65689,99999,Not in CBSA,CABOOL,MO,0.998078401,1,1,0.998213648
65690,99999,Not in CBSA,COUCH,MO,1,1,1,1
65692,48460,"West Plains, MO",KOSHKONONG,MO,0.27627907,0.193548387,0,0.273712737
65692,99999,Not in CBSA,KOSHKONONG,MO,0.72372093,0.806451613,1,0.726287263
65702,99999,Not in CBSA,MACOMB,MO,1,1,1,1
65704,99999,Not in CBSA,MANSFIELD,MO,1,1,1,1
65705,44180,"Springfield, MO",MARIONVILLE,MO,0.00342131,0,0,0.003208066
65705,99999,Not in CBSA,MARIONVILLE,MO,0.99657869,1,1,0.996791934
65706,44180,"Springfield, MO",MARSHFIELD,MO,0.999498872,1,1,0.999585191
65706,99999,Not in CBSA,MARSHFIELD,MO,0.000501128,0,0,0.000414809
65707,99999,Not in CBSA,MILLER,MO,1,1,1,1
65708,99999,Not in CBSA,MONETT,MO,1,1,1,1
65710,44180,"Springfield, MO",MORRISVILLE,MO,1,1,1,1
65711,99999,Not in CBSA,MOUNTAIN GROVE,MO,1,1,1,1
65712,99999,Not in CBSA,MOUNT VERNON,MO,1,1,1,1
65713,30060,"Lebanon, MO",NIANGUA,MO,0.002189781,0,0,0.002136752
65713,44180,"Springfield, MO",NIANGUA,MO,0.90729927,1,1,0.90954416
65713,99999,Not in CBSA,NIANGUA,MO,0.090510949,0,0,0.088319088
65714,44180,"Springfield, MO",NIXA,MO,0.984069312,1,1,0.985643041
65714,99999,Not in CBSA,NIXA,MO,0.015930688,0,0,0.014356959
65715,99999,Not in CBSA,NOBLE,MO,1,0,1,1
65717,99999,Not in CBSA,NORWOOD,MO,1,1,1,1
65720,44180,"Springfield, MO",OLDFIELD,MO,0.990163934,1,1,0.99025974
65720,99999,Not in CBSA,OLDFIELD,MO,0.009836066,0,0,0.00974026
65721,44180,"Springfield, MO",OZARK,MO,1,1,1,1
65722,30060,"Lebanon, MO",PHILLIPSBURG,MO,0.867196368,0.875,1,0.867549669
65722,44180,"Springfield, MO",PHILLIPSBURG,MO,0.132803632,0.125,0,0.132450331
65723,27900,"Joplin, MO-KS",PIERCE CITY,MO,0.189915966,0.092105263,0,0.183262712
65723,99999,Not in CBSA,PIERCE CITY,MO,0.810084034,0.907894737,1,0.816737288
65724,44180,"Springfield, MO",PITTSBURG,MO,0.038219895,0.047619048,0,0.038382805
65724,99999,Not in CBSA,PITTSBURG,MO,0.961780105,0.952380952,1,0.961617195
65725,44180,"Springfield, MO",PLEASANT HOPE,MO,1,1,1,1
65726,14700,"Branson, MO",POINT LOOKOUT,MO,1,1,1,1
65727,44180,"Springfield, MO",POLK,MO,1,1,1,1
65728,44180,"Springfield, MO",PONCE DE LEON,MO,0.44,0,0,0.423076923
65728,99999,Not in CBSA,PONCE DE LEON,MO,0.56,0,1,0.576923077
65729,99999,Not in CBSA,PONTIAC,MO,1,1,1,1
65730,99999,Not in CBSA,POWELL,MO,1,1,1,1
65731,14700,"Branson, MO",POWERSITE,MO,1,1,1,1
65732,44180,"Springfield, MO",PRESTON,MO,0.029829545,0,0,0.028846154
65732,99999,Not in CBSA,PRESTON,MO,0.970170455,1,1,0.971153846
65733,14700,"Branson, MO",PROTEM,MO,0.992895204,1,1,0.993055556
65733,99999,Not in CBSA,PROTEM,MO,0.007104796,0,0,0.006944444
65734,27900,"Joplin, MO-KS",PURDY,MO,0.019672131,0.15,0.08,0.022968198
65734,99999,Not in CBSA,PURDY,MO,0.980327869,0.85,0.92,0.977031802
65735,99999,Not in CBSA,QUINCY,MO,1,1,1,1
65737,14700,"Branson, MO",REEDS SPRING,MO,0.031649924,0.007598784,0,0.029232492
65737,44180,"Springfield, MO",REEDS SPRING,MO,0.002064125,0,0,0.001865904
65737,99999,Not in CBSA,REEDS SPRING,MO,0.96628595,0.992401216,1,0.968901605
65738,44180,"Springfield, MO",REPUBLIC,MO,0.998427673,1,1,0.998519478
65738,99999,Not in CBSA,REPUBLIC,MO,0.001572327,0,0,0.001480522
65739,14700,"Branson, MO",RIDGEDALE,MO,1,1,1,1
65740,14700,"Branson, MO",ROCKAWAY BEACH,MO,1,1,1,1
65741,99999,Not in CBSA,ROCKBRIDGE,MO,1,1,1,1
65742,44180,"Springfield, MO",ROGERSVILLE,MO,1,1,1,1
65744,14700,"Branson, MO",RUETER,MO,1,1,1,1
65745,99999,Not in CBSA,SELIGMAN,MO,1,1,1,1
65746,44180,"Springfield, MO",SEYMOUR,MO,0.968142968,0.967532468,0.996015936,0.972525168
65746,99999,Not in CBSA,SEYMOUR,MO,0.031857032,0.032467532,0.003984064,0.027474832
65747,99999,Not in CBSA,SHELL KNOB,MO,1,1,1,1
65752,99999,Not in CBSA,SOUTH GREENFIELD,MO,1,1,1,1
65753,44180,"Springfield, MO",SPARTA,MO,1,1,1,1
65754,44180,"Springfield, MO",SPOKANE,MO,0.993071594,1,1,0.993534483
65754,99999,Not in CBSA,SPOKANE,MO,0.006928406,0,0,0.006465517
65755,99999,Not in CBSA,SQUIRES,MO,1,1,1,1
65756,99999,Not in CBSA,STOTTS CITY,MO,1,1,1,1
65757,44180,"Springfield, MO",STRAFFORD,MO,1,1,1,1
65759,14700,"Branson, MO",TANEYVILLE,MO,0.989583333,1,1,0.989881956
65759,44180,"Springfield, MO",TANEYVILLE,MO,0.010416667,0,0,0.010118044
65760,99999,Not in CBSA,TECUMSEH,MO,1,1,1,1
65761,14700,"Branson, MO",THEODOSIA,MO,0.058823529,0.058823529,0,0.058455115
65761,99999,Not in CBSA,THEODOSIA,MO,0.941176471,0.941176471,1,0.941544885
65762,99999,Not in CBSA,THORNFIELD,MO,1,1,1,1
65764,44180,"Springfield, MO",TUNAS,MO,1,1,1,1
65765,44180,"Springfield, MO",TURNERS,MO,0,0,1,1
65766,99999,Not in CBSA,UDALL,MO,1,1,1,1
65767,44180,"Springfield, MO",URBANA,MO,0.715227423,0.864864865,1,0.719512195
65767,99999,Not in CBSA,URBANA,MO,0.284772577,0.135135135,0,0.280487805
65768,99999,Not in CBSA,VANZANT,MO,1,1,1,1
65769,99999,Not in CBSA,VERONA,MO,1,1,1,1
65770,44180,"Springfield, MO",WALNUT GROVE,MO,0.938562092,0.931034483,1,0.938697318
65770,99999,Not in CBSA,WALNUT GROVE,MO,0.061437908,0.068965517,0,0.061302682
65771,14700,"Branson, MO",WALNUT SHADE,MO,0.995525727,1,1,0.995721925
65771,44180,"Springfield, MO",WALNUT SHADE,MO,0.004474273,0,0,0.004278075
65772,99999,Not in CBSA,WASHBURN,MO,1,1,1,1
65773,99999,Not in CBSA,WASOLA,MO,1,1,1,1
65774,99999,Not in CBSA,WEAUBLEAU,MO,1,1,1,1
65775,48460,"West Plains, MO",WEST PLAINS,MO,0.999378625,0.998405951,1,0.99928036
65775,99999,Not in CBSA,WEST PLAINS,MO,0.000621375,0.001594049,0,0.00071964
65777,48460,"West Plains, MO",MOODY,MO,1,1,1,1
65778,99999,Not in CBSA,MYRTLE,MO,1,1,1,1
65779,99999,Not in CBSA,WHEATLAND,MO,1,1,1,1
65781,44180,"Springfield, MO",WILLARD,MO,1,1,1,1
65783,44180,"Springfield, MO",WINDYVILLE,MO,1,1,1,1
65784,99999,Not in CBSA,ZANONI,MO,1,0,1,1
65785,99999,Not in CBSA,STOCKTON,MO,1,1,1,1
65786,44180,"Springfield, MO",MACKS CREEK,MO,0.012917933,0,0,0.012472487
65786,99999,Not in CBSA,MACKS CREEK,MO,0.987082067,1,1,0.987527513
65787,99999,Not in CBSA,ROACH,MO,1,1,1,1
65788,48460,"West Plains, MO",PEACE VALLEY,MO,1,1,1,1
65789,48460,"West Plains, MO",POMONA,MO,1,1,1,1
65790,48460,"West Plains, MO",POTTERSVILLE,MO,0.850661626,0.875,1,0.852459016
65790,99999,Not in CBSA,POTTERSVILLE,MO,0.149338374,0.125,0,0.147540984
65791,48460,"West Plains, MO",THAYER,MO,0.002124431,0.003787879,0,0.002235261
65791,99999,Not in CBSA,THAYER,MO,0.997875569,0.996212121,1,0.997764739
65793,48460,"West Plains, MO",WILLOW SPRINGS,MO,0.864738292,0.96969697,0.830508475,0.870408163
65793,99999,Not in CBSA,WILLOW SPRINGS,MO,0.135261708,0.03030303,0.169491525,0.129591837
65801,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65802,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65803,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65804,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65805,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65806,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65807,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65808,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65809,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65810,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65814,44180,"Springfield, MO",SPRINGFIELD,MO,1,1,1,1
65890,44180,"Springfield, MO",SPRINGFIELD,MO,0,0,1,1
65897,44180,"Springfield, MO",SPRINGFIELD,MO,0,1,0,1
65898,44180,"Springfield, MO",SPRINGFIELD,MO,0,0,1,1
65899,44180,"Springfield, MO",SPRINGFIELD,MO,0,1,0,1
66002,11860,"Atchison, KS",ATCHISON,KS,0.975363757,0.996666667,1,0.97767263
66002,28140,"Kansas City, MO-KS",ATCHISON,KS,0.004464286,0,0,0.003992311
66002,41140,"St. Joseph, MO-KS",ATCHISON,KS,0.013723545,0,0,0.01227266
66002,45820,"Topeka, KS",ATCHISON,KS,0.006448413,0.003333333,0,0.006062398
66006,29940,"Lawrence, KS",BALDWIN CITY,KS,0.980525502,1,1,0.98150323
66006,36840,"Ottawa, KS",BALDWIN CITY,KS,0.019474498,0,0,0.01849677
66007,28140,"Kansas City, MO-KS",BASEHOR,KS,1,1,1,1
66008,41140,"St. Joseph, MO-KS",BENDENA,KS,1,1,1,1
66010,28140,"Kansas City, MO-KS",BLUE MOUND,KS,0.922558923,1,1,0.924590164
66010,99999,Not in CBSA,BLUE MOUND,KS,0.077441077,0,0,0.075409836
66012,28140,"Kansas City, MO-KS",BONNER SPRINGS,KS,1,1,1,1
66013,28140,"Kansas City, MO-KS",BUCYRUS,KS,1,1,1,1
66014,28140,"Kansas City, MO-KS",CENTERVILLE,KS,0.878698225,1,1,0.882183908
66014,99999,Not in CBSA,CENTERVILLE,KS,0.121301775,0,0,0.117816092
66015,99999,Not in CBSA,COLONY,KS,1,1,1,1
66016,11860,"Atchison, KS",CUMMINGS,KS,1,1,1,1
66017,41140,"St. Joseph, MO-KS",DENTON,KS,0.978873239,1,1,0.979865772
66017,99999,Not in CBSA,DENTON,KS,0.021126761,0,0,0.020134228
66018,28140,"Kansas City, MO-KS",DE SOTO,KS,1,1,1,1
66020,28140,"Kansas City, MO-KS",EASTON,KS,1,1,1,1
66021,28140,"Kansas City, MO-KS",EDGERTON,KS,0.938871473,1,1,0.942731278
66021,29940,"Lawrence, KS",EDGERTON,KS,0.061128527,0,0,0.057268722
66023,11860,"Atchison, KS",EFFINGHAM,KS,1,1,1,1
66024,41140,"St. Joseph, MO-KS",ELWOOD,KS,1,1,1,1
66025,28140,"Kansas City, MO-KS",EUDORA,KS,0.023072594,0.013605442,0,0.02248996
66025,29940,"Lawrence, KS",EUDORA,KS,0.976927406,0.986394558,1,0.97751004
66026,28140,"Kansas City, MO-KS",FONTANA,KS,1,1,1,1
66027,28140,"Kansas City, MO-KS",FORT LEAVENWORTH,KS,1,1,1,1
